,flight_id,people_onboard,passengers_onboard,crew_onboard,people_dead,passenger_dead,crew_dead,ground,total_fatalities
1760,1760,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1761,1761,26.0,21.0,5.0,26.0,21.0,5.0,0.0,26.0
1762,1762,12.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0
1763,1763,28.0,25.0,3.0,28.0,25.0,3.0,0.0,28.0
1764,1764,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
1765,1765,31.0,27.0,4.0,31.0,27.0,4.0,0.0,31.0
1766,1766,44.0,38.0,6.0,2.0,1.0,1.0,0.0,2.0
1767,1767,12.0,10.0,2.0,12.0,10.0,2.0,0.0,12.0
1768,1768,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
1769,1769,8.0,4.0,4.0,8.0,4.0,4.0,0.0,8.0
1770,1770,60.0,55.0,5.0,60.0,55.0,5.0,0.0,60.0
1771,1771,19.0,,,19.0,,,0.0,19.0
1772,1772,8.0,7.0,1.0,8.0,7.0,1.0,0.0,8.0
1773,1773,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
1774,1774,68.0,59.0,9.0,68.0,59.0,9.0,0.0,68.0
1775,1775,1.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0
1776,1776,32.0,27.0,5.0,32.0,27.0,5.0,,
1777,1777,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
1778,1778,3.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0
1779,1779,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
1780,1780,32.0,29.0,3.0,32.0,29.0,3.0,0.0,32.0
1781,1781,50.0,44.0,6.0,2.0,1.0,1.0,0.0,2.0
1782,1782,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1783,1783,16.0,13.0,3.0,1.0,1.0,0.0,0.0,1.0
1784,1784,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1785,1785,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
1786,1786,16.0,11.0,5.0,16.0,11.0,5.0,0.0,16.0
1787,1787,65.0,56.0,9.0,54.0,45.0,9.0,0.0,54.0
1788,1788,34.0,28.0,6.0,34.0,28.0,6.0,0.0,34.0
1789,1789,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1790,1790,28.0,23.0,5.0,28.0,23.0,5.0,0.0,28.0
1791,1791,19.0,17.0,2.0,1.0,0.0,1.0,1.0,2.0
1792,1792,27.0,24.0,3.0,26.0,23.0,3.0,0.0,26.0
1793,1793,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
1794,1794,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
1795,1795,40.0,32.0,8.0,40.0,32.0,8.0,0.0,40.0
1796,1796,42.0,36.0,6.0,42.0,36.0,6.0,0.0,42.0
1797,1797,27.0,22.0,5.0,24.0,19.0,5.0,0.0,24.0
1798,1798,3.0,0.0,3.0,3.0,0.0,3.0,8.0,11.0
1799,1799,26.0,22.0,4.0,25.0,21.0,4.0,0.0,25.0
1800,1800,45.0,42.0,3.0,45.0,42.0,3.0,0.0,45.0
1801,1801,29.0,24.0,5.0,29.0,24.0,5.0,0.0,29.0
1802,1802,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1803,1803,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1804,1804,32.0,26.0,6.0,32.0,26.0,6.0,10.0,42.0
1805,1805,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
1806,1806,11.0,7.0,4.0,11.0,7.0,4.0,0.0,11.0
1807,1807,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
1808,1808,34.0,29.0,5.0,34.0,29.0,5.0,0.0,34.0
1809,1809,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
1810,1810,50.0,46.0,4.0,50.0,46.0,4.0,0.0,50.0
1811,1811,42.0,35.0,7.0,42.0,35.0,7.0,0.0,42.0
1812,1812,46.0,39.0,7.0,37.0,35.0,2.0,0.0,37.0
1813,1813,9.0,7.0,2.0,9.0,7.0,2.0,0.0,9.0
1814,1814,59.0,55.0,4.0,59.0,55.0,4.0,0.0,59.0
1815,1815,64.0,53.0,11.0,61.0,50.0,11.0,0.0,61.0
1816,1816,33.0,25.0,8.0,32.0,24.0,8.0,0.0,32.0
1817,1817,52.0,40.0,12.0,34.0,23.0,11.0,0.0,34.0
1818,1818,13.0,10.0,3.0,6.0,4.0,2.0,0.0,6.0
1819,1819,40.0,35.0,5.0,5.0,3.0,2.0,0.0,5.0
1820,1820,63.0,57.0,6.0,63.0,57.0,6.0,0.0,63.0
1821,1821,46.0,42.0,4.0,25.0,22.0,3.0,0.0,25.0
1822,1822,18.0,14.0,4.0,2.0,1.0,1.0,0.0,2.0
1823,1823,22.0,19.0,3.0,10.0,8.0,2.0,0.0,10.0
1824,1824,18.0,,,18.0,,,0.0,18.0
1825,1825,9.0,,9.0,9.0,,9.0,0.0,9.0
1826,1826,51.0,44.0,7.0,37.0,31.0,6.0,0.0,37.0
1827,1827,44.0,39.0,5.0,4.0,3.0,1.0,0.0,4.0
1828,1828,35.0,28.0,7.0,35.0,28.0,7.0,0.0,35.0
1829,1829,13.0,9.0,4.0,13.0,9.0,4.0,0.0,13.0
1830,1830,12.0,5.0,7.0,12.0,5.0,7.0,0.0,12.0
1831,1831,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
1832,1832,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
1833,1833,31.0,24.0,7.0,31.0,24.0,7.0,0.0,31.0
1834,1834,29.0,25.0,4.0,29.0,25.0,4.0,0.0,29.0
1835,1835,14.0,9.0,5.0,14.0,9.0,5.0,0.0,14.0
1836,1836,54.0,49.0,5.0,54.0,49.0,5.0,0.0,54.0
1837,1837,21.0,,,18.0,,,0.0,18.0
1838,1838,20.0,16.0,4.0,20.0,16.0,4.0,0.0,20.0
1839,1839,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
1840,1840,58.0,51.0,7.0,1.0,1.0,0.0,0.0,1.0
1841,1841,11.0,8.0,3.0,1.0,0.0,1.0,0.0,1.0
1842,1842,9.0,8.0,1.0,8.0,8.0,0.0,0.0,8.0
1843,1843,41.0,37.0,4.0,37.0,33.0,4.0,0.0,37.0
1844,1844,23.0,19.0,4.0,23.0,19.0,4.0,0.0,23.0
1845,1845,13.0,11.0,2.0,13.0,11.0,2.0,0.0,13.0
1846,1846,34.0,30.0,4.0,1.0,1.0,0.0,0.0,1.0
1847,1847,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
1848,1848,34.0,27.0,7.0,34.0,27.0,7.0,0.0,34.0
1849,1849,20.0,15.0,5.0,20.0,15.0,5.0,0.0,20.0
1850,1850,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1851,1851,63.0,55.0,8.0,63.0,55.0,8.0,0.0,63.0
1852,1852,18.0,13.0,5.0,18.0,13.0,5.0,0.0,18.0
1853,1853,31.0,25.0,6.0,31.0,25.0,6.0,0.0,31.0
1854,1854,94.0,86.0,8.0,80.0,73.0,7.0,0.0,80.0
1855,1855,29.0,26.0,3.0,29.0,26.0,3.0,0.0,29.0
1856,1856,4.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0
1857,1857,37.0,31.0,6.0,31.0,26.0,5.0,0.0,31.0
1858,1858,18.0,15.0,3.0,8.0,5.0,3.0,0.0,8.0
1859,1859,21.0,17.0,4.0,21.0,17.0,4.0,0.0,21.0
1860,1860,72.0,67.0,5.0,62.0,59.0,3.0,0.0,62.0
1861,1861,11.0,7.0,4.0,11.0,7.0,4.0,0.0,11.0
1862,1862,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1863,1863,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1864,1864,12.0,8.0,4.0,12.0,8.0,4.0,0.0,12.0
1865,1865,37.0,34.0,3.0,1.0,1.0,0.0,0.0,1.0
1866,1866,48.0,45.0,3.0,22.0,20.0,2.0,0.0,22.0
1867,1867,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
1868,1868,37.0,34.0,3.0,37.0,34.0,3.0,0.0,37.0
1869,1869,33.0,29.0,4.0,33.0,29.0,4.0,0.0,33.0
1870,1870,14.0,9.0,5.0,14.0,9.0,5.0,0.0,14.0
1871,1871,15.0,13.0,2.0,15.0,13.0,2.0,0.0,15.0
1872,1872,31.0,23.0,8.0,31.0,23.0,8.0,0.0,31.0
1873,1873,128.0,116.0,12.0,128.0,116.0,12.0,6.0,134.0
1874,1874,20.0,13.0,7.0,20.0,13.0,7.0,31.0,51.0
1875,1875,37.0,34.0,3.0,28.0,26.0,2.0,0.0,28.0
1876,1876,17.0,13.0,4.0,17.0,13.0,4.0,0.0,17.0
1877,1877,10.0,5.0,5.0,10.0,5.0,5.0,0.0,10.0
1878,1878,25.0,22.0,3.0,25.0,22.0,3.0,0.0,25.0
1879,1879,106.0,97.0,9.0,4.0,0.0,4.0,0.0,4.0
1880,1880,22.0,0.0,22.0,6.0,0.0,6.0,3.0,9.0
1881,1881,21.0,16.0,5.0,21.0,16.0,5.0,0.0,21.0
1882,1882,23.0,13.0,10.0,23.0,13.0,10.0,0.0,23.0
1883,1883,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
1884,1884,26.0,21.0,5.0,26.0,21.0,5.0,0.0,26.0
1885,1885,72.0,61.0,11.0,72.0,61.0,11.0,1.0,73.0
1886,1886,12.0,8.0,4.0,12.0,8.0,4.0,0.0,12.0
1887,1887,28.0,22.0,6.0,23.0,21.0,2.0,0.0,23.0
1888,1888,52.0,44.0,8.0,52.0,44.0,8.0,0.0,52.0
1889,1889,24.0,20.0,4.0,24.0,20.0,4.0,0.0,24.0
1890,1890,15.0,12.0,3.0,14.0,11.0,3.0,0.0,14.0
1891,1891,78.0,69.0,9.0,78.0,69.0,9.0,0.0,78.0
1892,1892,22.0,16.0,6.0,22.0,16.0,6.0,0.0,22.0
1893,1893,13.0,8.0,5.0,13.0,8.0,5.0,0.0,13.0
1894,1894,61.0,47.0,14.0,61.0,47.0,14.0,0.0,61.0
1895,1895,36.0,29.0,7.0,20.0,17.0,3.0,0.0,20.0
1896,1896,5.0,3.0,2.0,5.0,3.0,2.0,0.0,5.0
1897,1897,7.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0
1898,1898,35.0,30.0,5.0,24.0,22.0,2.0,0.0,24.0
1899,1899,26.0,21.0,5.0,9.0,4.0,5.0,0.0,9.0
1900,1900,85.0,76.0,9.0,1.0,1.0,0.0,0.0,1.0
1901,1901,122.0,115.0,7.0,17.0,17.0,0.0,1.0,18.0
1902,1902,72.0,64.0,8.0,72.0,64.0,8.0,0.0,72.0
1903,1903,67.0,60.0,7.0,67.0,60.0,7.0,0.0,67.0
1904,1904,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
1905,1905,27.0,23.0,4.0,27.0,23.0,4.0,3.0,30.0
1906,1906,39.0,36.0,3.0,39.0,36.0,3.0,0.0,39.0
1907,1907,6.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0
1908,1908,78.0,73.0,5.0,78.0,73.0,5.0,0.0,78.0
1909,1909,19.0,16.0,3.0,5.0,4.0,1.0,0.0,5.0
1910,1910,4.0,0.0,4.0,4.0,0.0,4.0,,
1911,1911,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1912,1912,83.0,77.0,6.0,83.0,77.0,6.0,0.0,83.0
1913,1913,77.0,71.0,6.0,77.0,71.0,6.0,0.0,77.0
1914,1914,37.0,32.0,5.0,37.0,32.0,5.0,0.0,37.0
1915,1915,16.0,11.0,5.0,16.0,11.0,5.0,0.0,16.0
1916,1916,29.0,25.0,4.0,28.0,24.0,4.0,0.0,28.0
1917,1917,34.0,31.0,3.0,34.0,31.0,3.0,0.0,34.0
1918,1918,37.0,34.0,3.0,17.0,16.0,1.0,0.0,17.0
1919,1919,10.0,7.0,3.0,2.0,0.0,2.0,0.0,2.0
1920,1920,88.0,79.0,9.0,45.0,38.0,7.0,0.0,45.0
1921,1921,79.0,74.0,5.0,76.0,74.0,2.0,0.0,76.0
1922,1922,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1923,1923,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
1924,1924,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1925,1925,35.0,,,21.0,,,0.0,21.0
1926,1926,52.0,40.0,12.0,52.0,40.0,12.0,0.0,52.0
1927,1927,15.0,11.0,4.0,15.0,11.0,4.0,0.0,15.0
1928,1928,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1929,1929,13.0,0.0,13.0,13.0,0.0,13.0,8.0,21.0
1930,1930,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1931,1931,59.0,50.0,9.0,59.0,50.0,9.0,0.0,59.0
1932,1932,34.0,27.0,7.0,27.0,20.0,7.0,0.0,27.0
1933,1933,5.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0
1934,1934,14.0,,,14.0,,,0.0,14.0
1935,1935,119.0,110.0,9.0,32.0,30.0,2.0,0.0,32.0
1936,1936,18.0,15.0,3.0,5.0,3.0,2.0,1.0,6.0
1937,1937,6.0,2.0,4.0,6.0,2.0,4.0,0.0,6.0
1938,1938,14.0,0.0,14.0,13.0,0.0,13.0,0.0,13.0
1939,1939,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
1940,1940,23.0,20.0,3.0,23.0,20.0,3.0,0.0,23.0
1941,1941,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
1942,1942,95.0,87.0,8.0,95.0,87.0,8.0,0.0,95.0
1943,1943,111.0,101.0,10.0,111.0,101.0,10.0,0.0,111.0
1944,1944,7.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0
1945,1945,15.0,13.0,2.0,15.0,13.0,2.0,0.0,15.0
1946,1946,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
1947,1947,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
1948,1948,107.0,96.0,11.0,107.0,96.0,11.0,0.0,107.0
1949,1949,7.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0
1950,1950,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
1951,1951,22.0,18.0,4.0,22.0,18.0,4.0,0.0,22.0
1952,1952,31.0,26.0,5.0,31.0,26.0,5.0,0.0,31.0
1953,1953,16.0,10.0,6.0,15.0,10.0,5.0,0.0,15.0
1954,1954,40.0,36.0,4.0,40.0,36.0,4.0,0.0,40.0
1955,1955,18.0,15.0,3.0,12.0,9.0,3.0,0.0,12.0
1956,1956,32.0,28.0,4.0,32.0,28.0,4.0,0.0,32.0
1957,1957,25.0,22.0,3.0,23.0,20.0,3.0,0.0,23.0
1958,1958,21.0,18.0,3.0,15.0,15.0,0.0,0.0,15.0
1959,1959,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1960,1960,13.0,7.0,6.0,13.0,7.0,6.0,0.0,13.0
1961,1961,45.0,37.0,8.0,45.0,37.0,8.0,0.0,45.0
1962,1962,26.0,22.0,4.0,26.0,22.0,4.0,0.0,26.0
1963,1963,21.0,17.0,4.0,20.0,16.0,4.0,0.0,20.0
1964,1964,132.0,122.0,10.0,130.0,122.0,8.0,0.0,130.0
1965,1965,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
1966,1966,112.0,102.0,10.0,112.0,102.0,10.0,0.0,112.0
1967,1967,81.0,74.0,7.0,81.0,74.0,7.0,0.0,81.0
1968,1968,84.0,76.0,8.0,84.0,76.0,8.0,0.0,84.0
1969,1969,38.0,33.0,5.0,11.0,11.0,0.0,0.0,11.0
1970,1970,94.0,85.0,9.0,94.0,85.0,9.0,0.0,94.0
1971,1971,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
1972,1972,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
1973,1973,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
1974,1974,26.0,18.0,8.0,26.0,18.0,8.0,0.0,26.0
1975,1975,40.0,29.0,11.0,27.0,20.0,7.0,0.0,27.0
1976,1976,81.0,74.0,7.0,81.0,74.0,7.0,0.0,81.0
1977,1977,8.0,0.0,8.0,4.0,0.0,4.0,0.0,4.0
1978,1978,10.0,6.0,4.0,10.0,6.0,4.0,0.0,10.0
1979,1979,105.0,94.0,11.0,15.0,14.0,1.0,0.0,15.0
1980,1980,32.0,29.0,3.0,20.0,18.0,2.0,0.0,20.0
1981,1981,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
1982,1982,12.0,0.0,12.0,12.0,0.0,12.0,1.0,13.0
1983,1983,86.0,79.0,7.0,86.0,79.0,7.0,0.0,86.0
1984,1984,13.0,11.0,2.0,13.0,11.0,2.0,0.0,13.0
1985,1985,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
1986,1986,34.0,31.0,3.0,11.0,8.0,3.0,0.0,11.0
1987,1987,44.0,40.0,4.0,44.0,40.0,4.0,0.0,44.0
1988,1988,32.0,27.0,5.0,32.0,27.0,5.0,0.0,32.0
1989,1989,10.0,7.0,3.0,2.0,2.0,0.0,0.0,2.0
1990,1990,8.0,5.0,3.0,8.0,5.0,3.0,0.0,8.0
1991,1991,76.0,68.0,8.0,28.0,23.0,5.0,0.0,28.0
1992,1992,19.0,15.0,4.0,2.0,1.0,1.0,0.0,2.0
1993,1993,42.0,38.0,4.0,13.0,10.0,3.0,0.0,13.0
1994,1994,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
1995,1995,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
1996,1996,52.0,48.0,4.0,1.0,0.0,1.0,0.0,1.0
1997,1997,11.0,6.0,5.0,11.0,6.0,5.0,0.0,11.0
1998,1998,27.0,24.0,3.0,27.0,24.0,3.0,0.0,27.0
1999,1999,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2000,2000,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
2001,2001,37.0,,,23.0,,,0.0,23.0
2002,2002,21.0,13.0,8.0,21.0,13.0,8.0,0.0,21.0
2003,2003,26.0,21.0,5.0,26.0,21.0,5.0,0.0,26.0
2004,2004,97.0,80.0,17.0,97.0,80.0,17.0,0.0,97.0
2005,2005,51.0,45.0,6.0,25.0,21.0,4.0,0.0,25.0
2006,2006,26.0,23.0,3.0,24.0,21.0,3.0,0.0,24.0
2007,2007,50.0,43.0,7.0,50.0,43.0,7.0,0.0,50.0
2008,2008,5.0,3.0,2.0,5.0,3.0,2.0,3.0,8.0
2009,2009,33.0,28.0,5.0,33.0,28.0,5.0,0.0,33.0
2010,2010,12.0,,,12.0,,,0.0,12.0
2011,2011,40.0,35.0,5.0,1.0,0.0,1.0,0.0,1.0
2012,2012,18.0,14.0,4.0,1.0,0.0,1.0,0.0,1.0
2013,2013,25.0,22.0,3.0,25.0,22.0,3.0,0.0,25.0
2014,2014,6.0,5.0,1.0,5.0,4.0,1.0,0.0,5.0
2015,2015,25.0,21.0,4.0,12.0,8.0,4.0,0.0,12.0
2016,2016,45.0,40.0,5.0,6.0,5.0,1.0,7.0,13.0
2017,2017,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2018,2018,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
2019,2019,8.0,5.0,3.0,8.0,5.0,3.0,0.0,8.0
2020,2020,14.0,0.0,14.0,14.0,0.0,14.0,0.0,14.0
2021,2021,17.0,11.0,6.0,17.0,11.0,6.0,87.0,104.0
2022,2022,8.0,5.0,3.0,4.0,2.0,2.0,0.0,4.0
2023,2023,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
2024,2024,43.0,35.0,8.0,43.0,35.0,8.0,0.0,43.0
2025,2025,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
2026,2026,26.0,21.0,5.0,0.0,0.0,0.0,1.0,1.0
2027,2027,27.0,24.0,3.0,27.0,24.0,3.0,0.0,27.0
2028,2028,54.0,43.0,11.0,12.0,4.0,8.0,0.0,12.0
2029,2029,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
2030,2030,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2031,2031,39.0,36.0,3.0,39.0,36.0,3.0,0.0,39.0
2032,2032,18.0,9.0,9.0,18.0,9.0,9.0,0.0,18.0
2033,2033,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
2034,2034,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
2035,2035,67.0,59.0,8.0,67.0,59.0,8.0,0.0,67.0
2036,2036,12.0,7.0,5.0,12.0,7.0,5.0,0.0,12.0
2037,2037,50.0,45.0,5.0,37.0,33.0,4.0,0.0,37.0
2038,2038,55.0,48.0,7.0,55.0,48.0,7.0,0.0,55.0
2039,2039,34.0,30.0,4.0,34.0,30.0,4.0,0.0,34.0
2040,2040,101.0,95.0,6.0,101.0,95.0,6.0,0.0,101.0
2041,2041,29.0,26.0,3.0,29.0,26.0,3.0,0.0,29.0
2042,2042,20.0,15.0,5.0,20.0,15.0,5.0,0.0,20.0
2043,2043,20.0,17.0,3.0,19.0,16.0,3.0,0.0,19.0
2044,2044,31.0,27.0,4.0,31.0,27.0,4.0,0.0,31.0
2045,2045,47.0,42.0,5.0,38.0,33.0,5.0,0.0,38.0
2046,2046,18.0,15.0,3.0,15.0,13.0,2.0,0.0,15.0
2047,2047,43.0,40.0,3.0,7.0,5.0,2.0,0.0,7.0
2048,2048,23.0,20.0,3.0,23.0,20.0,3.0,0.0,23.0
2049,2049,32.0,24.0,8.0,32.0,24.0,8.0,0.0,32.0
2050,2050,12.0,8.0,4.0,6.0,2.0,4.0,0.0,6.0
2051,2051,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
2052,2052,63.0,55.0,8.0,63.0,55.0,8.0,0.0,63.0
2053,2053,10.0,7.0,3.0,10.0,7.0,3.0,0.0,10.0
2054,2054,13.0,7.0,6.0,13.0,7.0,6.0,0.0,13.0
2055,2055,20.0,16.0,4.0,20.0,16.0,4.0,1.0,21.0
2056,2056,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
2057,2057,19.0,16.0,3.0,19.0,16.0,3.0,0.0,19.0
2058,2058,52.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0
2059,2059,32.0,27.0,5.0,32.0,27.0,5.0,0.0,32.0
2060,2060,11.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0
2061,2061,16.0,13.0,3.0,15.0,12.0,3.0,,
2062,2062,80.0,74.0,6.0,80.0,74.0,6.0,0.0,80.0
2063,2063,18.0,13.0,5.0,18.0,13.0,5.0,0.0,18.0
2064,2064,40.0,36.0,4.0,40.0,36.0,4.0,0.0,40.0
2065,2065,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
2066,2066,6.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0
2067,2067,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
2068,2068,31.0,25.0,6.0,31.0,25.0,6.0,0.0,31.0
2069,2069,7.0,5.0,2.0,7.0,5.0,2.0,0.0,7.0
2070,2070,7.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0
2071,2071,24.0,21.0,3.0,22.0,19.0,3.0,0.0,22.0
2072,2072,118.0,111.0,7.0,118.0,111.0,7.0,0.0,118.0
2073,2073,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
2074,2074,81.0,73.0,8.0,81.0,73.0,8.0,0.0,81.0
2075,2075,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2076,2076,6.0,1.0,5.0,6.0,1.0,5.0,0.0,6.0
2077,2077,46.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0
2078,2078,30.0,27.0,3.0,28.0,25.0,3.0,0.0,28.0
2079,2079,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2080,2080,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
2081,2081,29.0,26.0,3.0,2.0,,,0.0,2.0
2082,2082,13.0,8.0,5.0,13.0,8.0,5.0,0.0,13.0
2083,2083,32.0,29.0,3.0,31.0,28.0,3.0,0.0,31.0
2084,2084,58.0,51.0,7.0,58.0,51.0,7.0,0.0,58.0
2085,2085,42.0,37.0,5.0,20.0,18.0,2.0,0.0,20.0
2086,2086,83.0,75.0,8.0,83.0,75.0,8.0,0.0,83.0
2087,2087,85.0,81.0,4.0,85.0,81.0,4.0,0.0,85.0
2088,2088,22.0,17.0,5.0,22.0,17.0,5.0,0.0,22.0
2089,2089,30.0,28.0,2.0,1.0,0.0,1.0,0.0,1.0
2090,2090,28.0,25.0,3.0,28.0,25.0,3.0,0.0,28.0
2091,2091,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2092,2092,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
2093,2093,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
2094,2094,45.0,40.0,5.0,45.0,40.0,5.0,0.0,45.0
2095,2095,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
2096,2096,15.0,12.0,3.0,15.0,12.0,3.0,0.0,15.0
2097,2097,49.0,42.0,7.0,49.0,42.0,7.0,0.0,49.0
2098,2098,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2099,2099,19.0,0.0,19.0,17.0,0.0,17.0,,
2100,2100,44.0,41.0,3.0,44.0,41.0,3.0,0.0,44.0
2101,2101,49.0,42.0,7.0,46.0,40.0,6.0,0.0,46.0
2102,2102,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
2103,2103,84.0,74.0,10.0,79.0,74.0,5.0,1.0,80.0
2104,2104,11.0,10.0,1.0,11.0,10.0,1.0,0.0,11.0
2105,2105,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2106,2106,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
2107,2107,57.0,52.0,5.0,57.0,52.0,5.0,0.0,57.0
2108,2108,28.0,25.0,3.0,1.0,1.0,0.0,0.0,1.0
2109,2109,53.0,48.0,5.0,1.0,1.0,0.0,0.0,1.0
2110,2110,39.0,35.0,4.0,39.0,35.0,4.0,0.0,39.0
2111,2111,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2112,2112,76.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0
2113,2113,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2114,2114,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
2115,2115,87.0,78.0,9.0,87.0,78.0,9.0,0.0,87.0
2116,2116,34.0,,,28.0,,,0.0,28.0
2117,2117,39.0,34.0,5.0,39.0,34.0,5.0,0.0,39.0
2118,2118,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
2119,2119,7.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0
2120,2120,80.0,73.0,7.0,80.0,73.0,7.0,0.0,80.0
2121,2121,32.0,28.0,4.0,32.0,28.0,4.0,0.0,32.0
2122,2122,33.0,29.0,4.0,33.0,29.0,4.0,0.0,33.0
2123,2123,3.0,0.0,3.0,3.0,0.0,3.0,6.0,9.0
2124,2124,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
2125,2125,29.0,26.0,3.0,29.0,26.0,3.0,0.0,29.0
2126,2126,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
2127,2127,43.0,39.0,4.0,31.0,29.0,2.0,0.0,31.0
2128,2128,73.0,62.0,11.0,50.0,45.0,5.0,0.0,50.0
2129,2129,14.0,11.0,3.0,6.0,3.0,3.0,0.0,6.0
