,flight_id,causes,date,route_simple
636,636,Sin datos,1942-03-03,Australia
637,637,Sin datos,1942-03-14,China
638,638,Sin datos,1942-04-21,Australia
639,639,Sin datos,1942-05-01,Utah
640,640,Sin datos,1942-05-12,Montana
641,641,Sin datos,1942-05-19,Italy
642,642,Sin datos,1942-07-01,West Virginia
643,643,Sin datos,1942-07-07,Australia
644,644,Sin datos,1942-07-20,England
645,645,Sin datos,1942-08-13,Algeria
646,646,Sin datos,1942-08-21,
647,647,Sin datos,1942-08-22,Trinidad
648,648,Sin datos,1942-08-23,Scotland
649,649,Sin datos,1942-09-24,Off West Africa
650,650,Sin datos,1942-09-27,Algeria
651,651,Sin datos,1942-09-28,Brazil
652,652,Sin datos,1942-10-01,China
653,653,Sin datos,1942-10-01,Puerto Rico
654,654,Sin datos,1942-10-03,Newfoundland
655,655,Sin datos,1942-10-22,Russia
656,656,Sin datos,1942-10-22,Romania
657,657,Sin datos,1942-10-23,California
658,658,Sin datos,1942-10-24,Colombia
659,659,Sin datos,1942-10-30,Norway
660,660,Sin datos,1942-11-17,Russia
661,661,Sin datos,1942-12-12,Russia
662,662,Sin datos,1942-12-15,Utah
663,663,Sin datos,1942-12-19,Austria
664,664,Sin datos,1942-12-20,Canada
665,665,Sin datos,1943-01-09,Portugal
666,666,Sin datos,1943-01-15,Dutch Guyana
667,667,Sin datos,1943-01-18, Atlantic Ocean
668,668,Sin datos,1943-01-21,California
669,669,Sin datos,1943-01-22,Peru
670,670,Insuficiente combustible,1943-02-09,Newfoundland
671,671,Sin datos,1943-02-18,Washington
672,672,Sin datos,1943-02-22,Portugal
673,673,Sin datos,1943-03-11,China
674,674,Sin datos,1943-03-13,China
675,675,Sin datos,1943-03-27,Australia
676,676,Sin datos,1943-04-04,North Sea
677,677,Sin datos,1943-04-22,New Guinea
678,678,Sin datos,1943-06-01,Off the coast of France
679,679,Sin datos,1943-06-07,North Carolina
680,680,Sin datos,1943-06-08, New Caledonia
681,681,Sin datos,1943-06-14,Australia
682,682,Sin datos,1943-06-16,Sudan
683,683,Sin datos,1943-06-30,Sudan
684,684,Sin datos,1943-07-04,Gibraltar
685,685,Sin datos,1943-07-28,Ireland
686,686,Sin datos,1943-07-28,Kentucky
687,687,Sin datos,1943-08-01,Romania
688,688,Sin datos,1943-08-07,Australia
689,689,Sin datos,1943-08-11,China
690,690,Sin datos,1943-08-14,Greece
691,691,Sin datos,1943-08-27,Brazil
692,692,Sin datos,1943-08-27,North Sea
693,693,Sin datos,1943-09-10,Texas
694,694,Sin datos,1943-09-20,North Carolina
695,695,Sin datos,1943-09-22,India
696,696,Sin datos,1943-10-15,Tennessee
697,697,Sin datos,1943-10-19,Canada
698,698,Sin datos,1943-10-22,Sweden
699,699,Sin datos,1943-10-22,Georgia
700,700,Sin datos,1943-11-05,Eastern Libya
701,701,Sin datos,1943-11-08,India
702,702,Sin datos,1943-11-19,China
703,703,Sin datos,1943-11-19,China
704,704,Sin datos,1943-11-26,New Guinea
705,705,Sin datos,1943-12-17,Scotland
706,706,Sin datos,1943-12-18,China
707,707,Sin datos,1943-12-19,Australia
708,708,Sin datos,1943-12-29,Utah
709,709,Sin datos,1944-01-15,Yugoslavia
710,710,Sin datos,1944-02-10,Tennessee
711,711,Sin datos,1944-02-10,Mozambique
712,712,Sin datos,1944-02-20,China
713,713,Sin datos,1944-02-21,Greece
714,714,Sin datos,1944-03-22,New Guinea
715,715,Sin datos,1944-04-06,Alaska
716,716,Sin datos,1944-04-17,Yugoslavia
717,717,Fuego en la cabina,1944-04-21,Norway
718,718,Sin datos,1944-04-25,Canada
719,719,Sin datos,1944-05-26,China
720,720,Sin datos,1944-05-27,India
721,721,Sin datos,1944-06-06,France
722,722,Sin datos,1944-06-06,France
723,723,Sin datos,1944-06-06,France
724,724,Sin datos,1944-06-08,China
725,725,Sin datos,1944-06-18,China
726,726,Sin datos,1944-06-20,Brazil
727,727,Sin datos,1944-07-11,Maine
728,728,Sin datos,1944-07-23,Papua New Guinea
729,729,Sin datos,1944-07-26,North Atlantic Ocean
730,730,Sin datos,1944-07-27,Scotland
731,731,Sin datos,1944-07-31,Pacific Ocean
732,732,Sin datos,1944-08-03,Nebraska
733,733,Sin datos,1944-08-08,Cuba
734,734,Sin datos,1944-08-12,England
735,735,Sin datos,1944-08-23,England
736,736,Sin datos,1944-08-28,Scotland
737,737,Sin datos,1944-08-29,Swden
738,738,Sin datos,1944-08-30,Brazil
739,739,Sin datos,1944-09-02,Yugoslavia
740,740,Sin datos,1944-09-07,Australia
741,741,Sin datos,1944-09-17,Kansas
742,742,Sin datos,1944-09-18,Alaska
743,743,Sin datos,1944-09-21,Brazil
744,744,Sin datos,1944-09-27,France
745,745,Sin datos,1944-10-07,India
746,746,Sin datos,1944-10-10,Bosnia
747,747,Sin datos,1944-10-11,Australia
748,748,Sin datos,1944-10-11,Australia
749,749,Sin datos,1944-10-16,Norway
750,750,Sin datos,1944-10-17,Hungary
751,751,Sin datos,1944-10-18,England
752,752,Sin datos,1944-11-04,California
753,753,Sin datos,1944-11-06,Florida
754,754,Sin datos,1944-11-09,Norway
755,755,Sin datos,1944-11-10,China
756,756,Sin datos,1944-11-19,England
757,757,Sin datos,1944-11-29,Kenya
758,758,Sin datos,1944-11-29,Nicaragua
759,759,Sin datos,1944-11-29,Sweden
760,760,Sin datos,1944-11-30,China
761,761,Sin datos,1944-12-01,California
762,762,Sin datos,1944-12-03,Atlantic Ocean
763,763,Sin datos,1944-12-07,Ukraine
764,764,Sin datos,1944-12-15,English Channel
765,765,Sin datos,1945-01-06,India
766,766,Sin datos,1945-01-08,Trinidad
767,767,Sin datos,1945-01-10,California
768,768,Sin datos,1945-01-14,China
769,769,Sin datos,1945-01-16,China
770,770,Sin datos,1945-01-23,Indonesia
771,771,Sin datos,1945-01-31,Australia
772,772,Sin datos,1945-02-02,Italy
773,773,Sin datos,1945-02-06,England
774,774,Sin datos,1945-02-13,California
775,775,Sin datos,1945-02-15,Brazil
776,776,Sin datos,1945-02-23,Poland
777,777,Sin datos,1945-02-23,Virginia
778,778,Sin datos,1945-02-23,Morocco
779,779,Sin datos,1945-03-27,off Australia
780,780,Sin datos,1945-04-09,China
781,781,Sin datos,1945-04-14,West Virginia
782,782,Sin datos,1945-04-19,Australia
783,783,Sin datos,1945-04-20,Germany
784,784,Sin datos,1945-04-20,Texas
785,785,Sin datos,1945-04-21,Germany
786,786,Sin datos,1945-04-23,England
787,787,Sin datos,1945-04-27,Washington D.C.
788,788,Sin datos,1945-05-05,New Guinea
789,789,Sin datos,1945-05-06,England
790,790,Sin datos,1945-05-09,France
791,791,Sin datos,1945-05-13,New Guinea
792,792,Sin datos,1945-05-30,Ivory Coast
793,793,Sin datos,1945-06-15,China
794,794,Sin datos,1945-06-24,Australia
795,795,Sin datos,1945-06-25,England
796,796,Sin datos,1945-06-29,India
797,797,Sin datos,1945-06-30,Texas
798,798,Sin datos,1945-07-04,North Atlantic Ocean
799,799,Sin datos,1945-07-11,Kenya
800,800,Sin datos,1945-07-12,South Carolina
801,801,Sin datos,1945-07-28,New York
802,802,Sin datos,1945-08-01,Mexico
803,803,Sin datos,1945-08-03,Martinique
804,804,Sin datos,1945-08-11,Mexico
805,805,Fuego en la cabina,1945-09-07,South Carolina
806,806,Sin datos,1945-09-11,New Guinea
807,807,Sin datos,1945-09-15,Missouri
808,808,Sin datos,1945-09-18,Papua New Guinea
809,809,Sin datos,1945-09-28,China
810,810,Sin datos,1945-10-05,Florida
811,811,Sin datos,1945-10-05,England
812,812,Sin datos,1945-10-07,France
813,813,Sin datos,1945-10-13,Belgium
814,814,Sin datos,1945-10-16,China
815,815,Sin datos,1945-10-20,China
816,816,Sin datos,1945-10-20,Atlantic Ocean
817,817,Sin datos,1945-10-23,India
818,818,Sin datos,1945-10-24,Peru
819,819,Sin datos,1945-10-24,Malta
820,820,Sin datos,1945-10-30,China
821,821,Sin datos,1945-11-01,Germany
822,822,Sin datos,1945-11-03,India
823,823,Sin datos,1945-11-07,New Mexico
824,824,Sin datos,1945-11-08,Texas
825,825,Sin datos,1945-11-09,Italy
826,826,Sin datos,1945-11-11,Italy
827,827,Sin datos,1945-11-11,Himalayas
828,828,Sin datos,1945-11-11,Libya
829,829,Sin datos,1945-11-13,Philippines
830,830,Sin datos,1945-11-15,Jacquinot Bay  New Guinea
831,831,Sin datos,1945-11-22,England
832,832,Sin datos,1945-12-03,France
833,833,Sin datos,1945-12-05,Off the Florida coast
834,834,Sin datos,1945-12-05,Bahamas
835,835,Sin datos,1945-12-08,Montana
836,836,Sin datos,1945-12-18,Norway
837,837,Sin datos,1945-12-25,French Equatorial Africa
838,838,Sin datos,1945-12-25,Russia
839,839,Sin datos,1945-12-30,New York
840,840,Sin datos,1946-01-06,Alabama
841,841,Sin datos,1946-01-09,China
842,842,Sin datos,1946-01-14,Russia
843,843,Sin datos,1946-01-15,France
844,844,Sin datos,1946-01-18,Connecticut
845,845,Sin datos,1946-01-19,Canada
846,846,Sin datos,1946-01-30,France
847,847,Sin datos,1946-01-31,Wyoming
848,848,Sin datos,1946-02-05,Philippines
849,849,Sin datos,1946-02-21,Canada
850,850,Sin datos,1946-03-03,California
851,851,Sin datos,1946-03-05,Czechoslovakia
852,852,Sin datos,1946-03-10,Tasmania
853,853,Sin datos,1946-03-17,China
854,854,Sin datos,1946-03-18,China
855,855,Sin datos,1946-03-19,California
856,856,Sin datos,1946-03-23,Indian Ocean
857,857,Sin datos,1946-04-01,Northern Ireland
858,858,Sin datos,1946-04-05,Malta
859,859,Sin datos,1946-04-08,China
860,860,Sin datos,1946-04-22,Nicaragua
861,861,Sin datos,1946-04-30,India
862,862,Sin datos,1946-05-10,Florida
863,863,Sin datos,1946-05-16,Virginia
864,864,Sin datos,1946-05-22,Norway
865,865,Fuego en la cabina,1946-06-01,Italy
866,866,Sin datos,1946-06-09,Panama
867,867,Sin datos,1946-06-09,Nigeria
868,868,Sin datos,1946-06-29,Off Malaya
869,869,Sin datos,1946-06-29,France
870,870,Sin datos,1946-07-09,Massachusetts
871,871,Fuego en la cabina,1946-07-11,Pennsylvania
872,872,Sin datos,1946-07-13,China
873,873,Sin datos,1946-07-17,Ecuador
874,874,Sin datos,1946-07-18,Kansas
875,875,Sin datos,1946-07-20,Off the Panama coast
876,876,Sin datos,1946-07-25,Burma
877,877,Sin datos,1946-07-26,Mexico
878,878,Sin datos,1946-08-07,Norway
879,879,Sin datos,1946-08-09,New Jersey
880,880,Sin datos,1946-08-14,Malta
881,881,Sin datos,1946-08-20,France
882,882,Sin datos,1946-08-21,Illinois
883,883,Sin datos,1946-08-24,Egypt
884,884,Sin datos,1946-08-31,Canada
885,885,Sin datos,1946-09-03,Denmark
886,886,Sin datos,1946-09-04,France
887,887,Sin datos,1946-09-05,Nevada
888,888,Sin datos,1946-09-07,Gambia
889,889,Sin datos,1946-09-07,Alaska
890,890,Sin datos,1946-09-15,Canada
891,891,Sin datos,1946-09-17,Belgium
892,892,Sin datos,1946-09-18,Newfoundland
893,893,Sin datos,1946-09-19,Libya
894,894,Sin datos,1946-09-20,China
895,895,Sin datos,1946-09-25,Hong Kong International Airport
896,896,Sin datos,1946-09-27,Scotland
897,897,Tormenta eléctrica,1946-09-27,Brazil
898,898,Sin datos,1946-10-03,Newfoundland
899,899,Sin datos,1946-10-06,Malaya
900,900,Sin datos,1946-10-07,The Netherlands
901,901,Sin datos,1946-10-08,Wyoming
902,902,Sin datos,1946-10-10,Morocco
903,903,Sin datos,1946-10-17,Wyoming
904,904,Sin datos,1946-10-17,India
905,905,Sin datos,1946-10-23,Egypt
906,906,Sin datos,1946-11-01,France
907,907,Sin datos,1946-11-05,Russia
908,908,Sin datos,1946-11-11,Ohio
909,909,Sin datos,1946-11-13,California
910,910,Sin datos,1946-11-13,Mexico
911,911,Sin datos,1946-11-14,Netherlands
912,912,Sin datos,1946-11-16,North Pacific Ocean
913,913,Sin datos,1946-11-26,Costa Rica
914,914,Sin datos,1946-11-30,Argentina
915,915,Sin datos,1946-12-04,Iran
916,916,Sin datos,1946-12-10,Japan
917,917,Sin datos,1946-12-10,Washington
918,918,Sin datos,1946-12-14,Philippines
919,919,Sin datos,1946-12-17,Atlantic Ocean
920,920,Sin datos,1946-12-23,Brazil
921,921,Sin datos,1946-12-24,California
922,922,Sin datos,1946-12-25,China
923,923,Sin datos,1946-12-25,China
924,924,Sin datos,1946-12-25,China
925,925,Sin datos,1946-12-28,Illinois
926,926,Sin datos,1946-12-28,Ireland
927,927,Sin datos,1946-12-28,Indiana
928,928,Sin datos,1947-01-03,Brazil
929,929,Sin datos,1947-01-05,China
930,930,Insuficiente combustible,1947-01-05,New Jersey
931,931,Insuficiente combustible,1947-01-11,England
932,932,Sin datos,1947-01-11,China
933,933,Sin datos,1947-01-12,Virginia
934,934,Sin datos,1947-01-14,Mexico
935,935,Sin datos,1947-01-22,Colombia
936,936,Sin datos,1947-01-25,England
937,937,Sin datos,1947-01-25,China
938,938,Sin datos,1947-01-25,Hong Kong
939,939,Sin datos,1947-01-26,Denmark
940,940,Sin datos,1947-01-28,China
941,941,Sin datos,1947-02-01,Portugal
942,942,Sin datos,1947-02-05,Delaware
943,943,Sin datos,1947-02-06,Spain
944,944,Sin datos,1947-02-14,Colorado
945,945,Sin datos,1947-02-15,Colombia
946,946,Sin datos,1947-02-15,Italy
947,947,Sin datos,1947-02-21,China
948,948,Sin datos,1947-02-26,Pacific Ocean
949,949,Sin datos,1947-03-05,USSR
950,950,Sin datos,1947-03-08,Italy
951,951,Sin datos,1947-03-08,Colombia
952,952,Sin datos,1947-03-14,France
953,953,Sin datos,1947-03-17,Colombia
954,954,Sin datos,1947-03-18,Sri Lanka
955,955,Sin datos,1947-04-08,Venezuela
956,956,Sin datos,1947-04-13,Senegal
957,957,Sin datos,1947-04-22,Georgia
958,958,Sin datos,1947-04-28,Canada
959,959,Sin datos,1947-05-04,Costa Rica
960,960,Sin datos,1947-05-11,New Jersey
961,961,Sin datos,1947-05-16,Russia
962,962,Sin datos,1947-05-29,New York
963,963,Sin datos,1947-05-29,Japan
964,964,Sin datos,1947-05-29,Iceland
965,965,Sin datos,1947-05-30,Maryland
966,966,Sin datos,1947-06-04,France
967,967,Sin datos,1947-06-11,Brazil
968,968,Error de tráfico aéreo,1947-06-13,Virginia
969,969,Sin datos,1947-06-19,Syria
970,970,Sin datos,1947-06-21,Gulf of Karkinitsky
971,971,Sin datos,1947-07-01,French Cameroons
972,972,Sin datos,1947-07-13,Florida
973,973,Sin datos,1947-07-15,France
974,974,Sin datos,1947-07-16,Iran
975,975,Sin datos,1947-07-25,Argentina
976,976,Sin datos,1947-07-31,China
977,977,Sin datos,1947-08-02,Argentina
978,978,Sin datos,1947-08-06,North Pacific Ocean
979,979,Sin datos,1947-08-08,New York
980,980,Sin datos,1947-08-09,Sweden
981,981,Sin datos,1947-08-13,Romania
982,982,Sin datos,1947-08-21,Utah
983,983,Sin datos,1947-08-23,Persian Gulf
984,984,Sin datos,1947-08-28,Norway
985,985,Sin datos,1947-10-08,Texas
986,986,Sin datos,1947-10-14,800 miles east of Newfoundland
987,987,Sin datos,1947-10-16,Spain
988,988,Sin datos,1947-10-16,North Carolina
989,989,Fallas en el diseño,1947-10-24,Utah
990,990,Sin datos,1947-10-26,Greece
991,991,Sin datos,1947-10-26,Alaska
992,992,Sin datos,1947-10-31,India
993,993,Sin datos,1947-11-02,Philippines
994,994,Fallas en el diseño,1947-11-11,New Mexico
995,995,Sin datos,1947-11-13,France
996,996,Sin datos,1947-11-18,Delaware
997,997,Sin datos,1947-11-18,Italy
998,998,Sin datos,1947-11-21,Romania
999,999,Sin datos,1947-11-27,
1000,1000,Sin datos,1947-11-27,Alaska
1001,1001,Sin datos,1947-11-27,Yugoslavia
1002,1002,Sin datos,1947-11-28,Italy
1003,1003,Sin datos,1947-11-30,Washington
1004,1004,Sin datos,1947-12-10,Labrador
1005,1005,Sin datos,1947-12-11,Tennessee
1006,1006,Sin datos,1947-12-18,Russia
1007,1007,Sin datos,1947-12-23,China
1008,1008,Sin datos,1947-12-27,India
1009,1009,Sin datos,1947-12-28,Mexico
1010,1010,Sin datos,1948-01-06,France
1011,1011,Sin datos,1948-01-06,England
1012,1012,Insuficiente combustible,1948-01-07,Georgia
1013,1013,Sin datos,1948-01-08,Algeria
1014,1014,Sin datos,1948-01-11,Dominican Republic
1015,1015,Sin datos,1948-01-13,Maryland
1016,1016,Sin datos,1948-01-20,China
1017,1017,Sin datos,1948-01-28,California
1018,1018,Sin datos,1948-01-30,NE of Bermuda
1019,1019,Sin datos,1948-02-07,Florida
1020,1020,Sin datos,1948-02-10,Indonesia
1021,1021,Sin datos,1948-02-12,Germany
1022,1022,Sin datos,1948-02-20, Italy
1023,1023,Sin datos,1948-02-21,France
1024,1024,Sin datos,1948-02-23,Philippines
1025,1025,Sin datos,1948-02-25,Ohio
1026,1026,Sin datos,1948-02-27,Brazil
1027,1027,Sin datos,1948-03-02,France
1028,1028,Sin datos,1948-03-02,England
1029,1029,Sin datos,1948-03-07,Iceland
1030,1030,Sin datos,1948-03-10,Illinois
1031,1031,Sin datos,1948-03-12,Alaska
1032,1032,Sin datos,1948-03-13,Brazil
1033,1033,Sin datos,1948-03-15,Colombia
1034,1034,Sin datos,1948-03-27,France
1035,1035,Sin datos,1948-04-05,Germany
1036,1036,Sin datos,1948-04-10,Nigeria
1037,1037,Sin datos,1948-04-15,Ireland
1038,1038,Sin datos,1948-04-18,Territory of New Guinea
1039,1039,Sin datos,1948-04-24,Irkutsk Russia
1040,1040,Sin datos,1948-05-13,France
1041,1041,Sin datos,1948-05-13,Belgian Congo (Zaire)
1042,1042,Sin datos,1948-05-15,South Africa
1043,1043,Sin datos,1948-05-16,Ohio
1044,1044,Sin datos,1948-05-20,England
1045,1045,Error de tráfico aéreo,1948-05-22,Russia
1046,1046,Sin datos,1948-05-25,Spain
1047,1047,Sin datos,1948-06-10,Isle of Man
1048,1048,Fuego en la cabina,1948-06-17,Pennsylvania
1049,1049,Sin datos,1948-06-17,China
1050,1050,Sin datos,1948-06-26,Venezuela
1051,1051,Sin datos,1948-07-01,Belgium
1052,1052,Sin datos,1948-07-04,England
1053,1053,Sin datos,1948-07-07,French Indo-China
1054,1054,Sin datos,1948-07-14,Brazil
1055,1055,Sin datos,1948-07-16,Pacific Ocean between Hong Kong and Macao
1056,1056,Sin datos,1948-07-24,Canada
1057,1057,Sin datos,1948-07-29,Argentina
1058,1058,Sin datos,1948-07-29,China
1059,1059,Sin datos,1948-08-01,Pakistan
1060,1060,Sin datos,1948-08-01,Atlantic Ocean
1061,1061,Sin datos,1948-08-09,New Zealand
1062,1062,Sin datos,1948-08-20,Venezuela
1063,1063,Fallas en el diseño,1948-08-29,Minnesota
1064,1064,Sin datos,1948-08-31,Belgium Congo
1065,1065,Sin datos,1948-09-02,Australia
1066,1066,Sin datos,1948-09-30,Kazakhstan
1067,1067,Sin datos,1948-10-02,Norway
1068,1068,Sin datos,1948-10-12,USSR
1069,1069,Sin datos,1948-10-21,Scotland
1070,1070,Sin datos,1948-10-23,New Zealand
1071,1071,Piloto indispuesto,1948-10-25,USSR
1072,1072,Sin datos,1948-10-27,Canada
1073,1073,Sin datos,1948-11-03,England
1074,1074,Sin datos,1948-11-04,Alaska
1075,1075,Sin datos,1948-11-08,Australia
1076,1076,Sin datos,1948-11-11,England
1077,1077,Sin datos,1948-11-22,Russia
1078,1078,Sin datos,1948-11-26,Pakistan
1079,1079,Sin datos,1948-12-05,China
1080,1080,Sin datos,1948-12-06,Italy
1081,1081,Sin datos,1948-12-12,Taiwan
1082,1082,Fuego en la cabina,1948-12-15,Colombia
1083,1083,Sin datos,1948-12-21,Greece
1084,1084,Sin datos,1948-12-21,Hong Kong
1085,1085,Sin datos,1948-12-23,Spain
1086,1086,Sin datos,1948-12-28,Puerto Rico
1087,1087,Sin datos,1948-12-31,Italy
1088,1088,Sin datos,1949-01-02,Washington
1089,1089,Sin datos,1949-01-05,Brazil
1090,1090,Sin datos,1949-01-06,Maryland
1091,1091,Sin datos,1949-01-11,Brazil
1092,1092,Sin datos,1949-01-15,Egypt
1093,1093,Sin datos,1949-01-16,India
1094,1094,Sin datos,1949-01-17,off Bermuda
1095,1095,Sin datos,1949-01-17,Scotland
1096,1096,Sin datos,1949-01-20,Alaska
1097,1097,Sin datos,1949-01-30,New York
1098,1098,Sin datos,1949-02-02,Newfoundland
1099,1099,Sin datos,1949-02-04,Libya
1100,1100,Sin datos,1949-02-05,Colombia
1101,1101,Sin datos,1949-02-08,Denmark
1102,1102,Sin datos,1949-02-10,Peru
1103,1103,Sin datos,1949-02-19,England
1104,1104,Sin datos,1949-02-24,Peru
1105,1105,Sin datos,1949-02-24,Hong Kong
1106,1106,Sin datos,1949-03-10,Australia
1107,1107,Sin datos,1949-03-15,Germany
1108,1108,Sin datos,1949-03-18,New Zealand
1109,1109,Sin datos,1949-04-29,Russia
1110,1110,Sin datos,1949-05-04,Italy
1111,1111,Sin datos,1949-05-04,England
1112,1112,Sin datos,1949-05-07,off the Philippine island of Elalat
1113,1113,Tormenta eléctrica,1949-05-13,Russia
1114,1114,Sin datos,1949-06-06,Greece
1115,1115,Sin datos,1949-06-07,Brazil
1116,1116,Sin datos,1949-06-07,Puerto Rico
1117,1117,Sin datos,1949-06-23,Italy
1118,1118,Sin datos,1949-07-02,Australia
1119,1119,Sin datos,1949-07-12,California
1120,1120,Sin datos,1949-07-12,India
1121,1121,Sin datos,1949-07-13,India
1122,1122,Sin datos,1949-07-19,Washington
1123,1123,Sin datos,1949-07-21,Russia
1124,1124,Sin datos,1949-07-30,New Jersey
1125,1125,Fuego en la cabina,1949-08-02,Brazil
1126,1126,Sin datos,1949-08-03,Brazil
1127,1127,Sin datos,1949-08-06,Ecuador
1128,1128,Sin datos,1949-08-09,Oman
1129,1129,Sin datos,1949-08-13,Colombia
1130,1130,Insuficiente combustible,1949-08-15,Ireland
1131,1131,Sin datos,1949-08-19,England
1132,1132,Sin datos,1949-08-21,Manitoba
1133,1133,Sin datos,1949-08-27,Zaire
1134,1134,Sabotaje o terrorismo,1949-09-09,Canada
1135,1135,Sin datos,1949-09-26,Mexico
1136,1136,Sin datos,1949-09-27,Argentina
1137,1137,Sin datos,1949-10-09,Wyoming
1138,1138,Sin datos,1949-10-28,Azores
1139,1139,Error de tráfico aéreo,1949-11-01,Virginia
1140,1140,Sin datos,1949-11-04,Ohio
1141,1141,Sin datos,1949-11-16,India
1142,1142,Sin datos,1949-11-20,Norway
1143,1143,Sin datos,1949-11-26,Colombia
1144,1144,Sin datos,1949-11-29,Texas
1145,1145,Sin datos,1949-11-29,France
1146,1146,Sin datos,1949-12-01,Brazil
1147,1147,Sin datos,1949-12-07,California
1148,1148,Sin datos,1949-12-09,China
1149,1149,Sin datos,1949-12-10,China
1150,1150,Sin datos,1949-12-12,D.C.
1151,1151,Sin datos,1949-12-12,Pakistan
1152,1152,Sin datos,1949-12-16,Mexico
1153,1153,Sin datos,1949-12-18,France
1154,1154,Fuego en la cabina,1949-12-30,Pakistan
1155,1155,Sin datos,1950-01-05,Russia
1156,1156,Sin datos,1950-01-18,Spain
1157,1157,Sin datos,1950-01-20,Bolivia
1158,1158,Sin datos,1950-01-24,Madagascar
1159,1159,Sin datos,1950-01-24,Philippines
1160,1160,Sin datos,1950-01-26,Yukon Territory
1161,1161,Sin datos,1950-02-02,North Sea
1162,1162,Sin datos,1950-02-27,Czechoslovakia
1163,1163,Sin datos,1950-03-07,Minnesota
1164,1164,Sin datos,1950-03-10,Vietnam
1165,1165,Sin datos,1950-03-12,Wales
1166,1166,Sin datos,1950-03-25,Turkey
1167,1167,Sin datos,1950-03-28,France
1168,1168,Sin datos,1950-04-05,India
1169,1169,Sin datos,1950-04-13,England
1170,1170,Sin datos,1950-04-15,Colombia
