,flight_id,aircraft_type,helicopter,manufacter
640,640,Douglas DC-3-A-269,False,Douglas
641,641,Savoia-Marchetti SM-75,False,Savoia-Marchetti
642,642,Douglas C-49E,False,Douglas
643,643,Lockheed Hudson,False,Lockheed
644,644,Lockheed Hudson,False,Lockheed
645,645,Liore et Olivier H-246 Air Boat,False,Liore
646,646,Siebel Si-204,False,Siebel
647,647,Lockheed 14 Electra,False,Lockheed
648,648,Short Sunderland,False,Short
649,649,Short S-30 (flying boat),False,Short
650,650,Dewoitine D-342,False,Dewoitine
651,651,Lockheed 18 Loadstar,False,Lockheed
652,652,Douglas C-47,False,Douglas
653,653,Douglas C-39-DO  (DC-2),False,Douglas
654,654,Sirkorsky 44A (flying boat),False,Sirkorsky
655,655,GVF PS-84,False,GVF
656,656,Junkers JU-52/3m,False,Junkers
657,657,Douglas DC-3 / Lockheed B-34,False,Douglas
658,658,Boeing 247,False,Boeing
659,659,Handley Page HP-57 Halifax,False,Handley
660,660,Grazhdansky Vozdushnyi Flot PS-84,False,Grazhdansky
661,661,Tupolev A.N.T. 20bis,False,Tupolev
662,662,Douglas DC-3A,False,Douglas
663,663,Junkers JU-52/3m,False,Junkers
664,664,Lockheed 14-H2 Super Electra,False,Lockheed
665,665,Short S-26 (flying boat),False,Short
666,666,Douglas C-54A,False,Douglas
667,667,Consolidated C-87,False,Consolidated
668,668,Martin M-130 (flying boat),False,Martin
669,669,Douglas DC-3A,False,Douglas
670,670,Consolidated 32-3 Liberator II,False,Consolidated
671,671,Boeing XB-29,False,Boeing
672,672,Boeing B-314 (flying boat),False,Boeing
673,673,Douglas C-53,False,Douglas
674,674,Douglas C-53,False,Douglas
675,675,Douglas C-47-DL,False,Douglas
676,676,Lockheed C-56B Lodestar,False,Lockheed
677,677,Short S-23,False,Short
678,678,Douglas DC-3,False,Douglas
679,679,Douglas C-47A-DL,False,Douglas
680,680,Douglas C-47 Skytrain (DC-3),False,Douglas
681,681,B-17C Flying Fortress,False,B-17C
682,682,Lockheed Hudson VI,False,Lockheed
683,683,Lockheed Hudson VI,False,Lockheed
684,684,Consolidated Liberator B24 C,False,Consolidated
685,685,Short S-25 Sunderland 3 (flying boat),False,Short
686,686,Douglas DC-3,False,Douglas
687,687,Consolidated B-24,False,Consolidated
688,688,Douglas C-47-DL,False,Douglas
689,689,Douglas C-53,False,Douglas
690,690,Savoia-Marchetti SM.75,False,Savoia-Marchetti
691,691,Junkers JU-52/3m,False,Junkers
692,692,Douglas DC-3,False,Douglas
693,693,Boeing B-17F / Boeing B-17F,False,Boeing
694,694,Douglas C-53D-DO,False,Douglas
695,695,Douglas C-53,False,Douglas
696,696,Douglas DC3-G102,False,Douglas
697,697,Consolidated B-24,False,Consolidated
698,698,Douglas DC-3,False,Douglas
699,699,Douglas C-47-DL,False,Douglas
700,700,Short Sunderland 3,False,Short
701,701,,,
702,702,Douglas C-53,False,Douglas
703,703,Douglas C-47,False,Douglas
704,704,Lockheed L-18-56 Lodestar,False,Lockheed
705,705,Lockheed 18-56 Lodestar,False,Lockheed
706,706,Douglas C-47,False,Douglas
707,707,Douglas C-47A-60-DL,False,Douglas
708,708,Consolidated B-24 / Consolidated B-24,False,Consolidated
709,709,Junkers JU-52/3m,False,Junkers
710,710,Douglas DC-3,False,Douglas
711,711,Lockheed 14-H2 Super Electra,False,Lockheed
712,712,Douglas C-47,False,Douglas
713,713,Junkers JU-52/3m,False,Junkers
714,714,Consolidated B-24 Liberator,False,Consolidated
715,715,Pilgrim 100B,False,Pilgrim
716,716,Junkers JU-52/3m,False,Junkers
717,717,Douglas DC-3,False,Douglas
718,718,Consolidated Liberator,False,Consolidated
719,719,Douglas C-47,False,Douglas
720,720,Douglas DC-3,False,Douglas
721,721,Douglas C-47A,False,Douglas
722,722,Douglas C-47A,False,Douglas
723,723,Douglas C-47A-DL,False,Douglas
724,724,Douglas C-47,False,Douglas
725,725,Douglas C-47,False,Douglas
726,726,Lockheed 10C Electra,False,Lockheed
727,727,Douglas A-26B Invader,False,Douglas
728,728,R4D-5,False,R4D-5
729,729,Douglas C-54A-DO (DC-4),False,Douglas
730,730,Douglas C-47A-DK,False,Douglas
731,731,Consolidated Catalina PB2Y-3R,False,Consolidated
732,732,Douglas C-47A-DL,False,Douglas
733,733,Sikorsky S-42 (flying boat),False,Sikorsky
734,734,Consolidated PB4Y-1,False,Consolidated
735,735,Consolidated B-24H,False,Consolidated
736,736,Douglas C-54A-DC (DC-4),False,Douglas
737,737,Lockheed 18-56 Loadstar,False,Lockheed
738,738,Lockheed 18 Lodestar,False,Lockheed
739,739,Junkers JU52/3m,False,Junkers
740,740,C-47 Dakota DT-941,False,C-47
741,741,Consolidated B-24 Liberator,False,Consolidated
742,742,Douglas C-47A-90-DL,False,Douglas
743,743,Lockheed 18 Lodestar,False,Lockheed
744,744,Focke-Wulf FW 200,False,Focke-Wulf
745,745,Douglas C-47,False,Douglas
746,746,Junkers JU-52/3m,False,Junkers
747,747,Short S-23 (flying boat),False,Short
748,748,Short S.23 Empire Flying Boat,False,Short
749,749,Junkers JU-52/3m,False,Junkers
750,750,Junkers JU-52/3m,False,Junkers
751,751,Consolidated B24H,False,Consolidated
752,752,Douglas DC-3,False,Douglas
753,753,Douglas C-47 Skytrain (DC-3),False,Douglas
754,754,,,
755,755,Lockheed Hudson,False,Lockheed
756,756,Douglas C-47A-DL,False,Douglas
757,757,Lockheed 18 LodeStar,False,Lockheed
758,758,Ford 5-AT-B Tri-Motor,False,Ford
759,759,Focke-Wulf FW 200,False,Focke-Wulf
760,760,Douglas C-47,False,Douglas
761,761,Douglas DC-3,False,Douglas
762,762,Avro 683 Lancaster,False,Avro
763,763,Lisunov LI-2,False,Lisunov
764,764,UC-64A Noorduyn Norseman,False,UC-64A
765,765,Douglas C-47,False,Douglas
766,766,Martin M-130 (flying boat),False,Martin
767,767,Douglas DC-3,False,Douglas
768,768,Douglas C-47,False,Douglas
769,769,Douglas C-47,False,Douglas
770,770,Consolidated Liberator,False,Consolidated
771,771,Stinson Model A,False,Stinson
772,772,Douglas C-47-DL,False,Douglas
773,773,Douglas C-47 Dakota,False,Douglas
774,774,Douglas R4D-6,False,Douglas
775,775,Lockheed 18 Loadstar,False,Lockheed
776,776,Junkers 52/3m,False,Junkers
777,777,Douglas DC-3,False,Douglas
778,778,Curtiss C-46A,False,Curtiss
779,779,Douglas C-47A-90-DL,False,Douglas
780,780,Douglas C-47,False,Douglas
781,781,Douglas DC-3,False,Douglas
782,782,Douglas DC-3,False,Douglas
783,783,Junkers JU-53/3m,False,Junkers
784,784,Douglas C-47-DL,False,Douglas
785,785,Focke-Wulf FW 200,False,Focke-Wulf
786,786,B17G Flying Fortress,False,B17G
787,787,Lockheed 18 Lodestar,False,Lockheed
788,788,Douglas C-54E-DO (DC-4),False,Douglas
789,789,Curtiss-Wright C-46D-CU,False,Curtiss-Wright
790,790,Avro Lancaster,False,Avro
791,791,Douglas C-47B-DK,False,Douglas
792,792,Douglas C-47B-dK,False,Douglas
793,793,Douglas C-47,False,Douglas
794,794,de Havilland DH-86A,False,de
795,795,Consolidated LB-30A Liberator,False,Consolidated
796,796,,,
797,797,Boeing TB-29A Super Fortress,False,Boeing
798,798,Consolidated LB-30A Liberator,False,Consolidated
799,799,Douglas C-47,False,Douglas
800,800,Douglas DC-3-201C /  Army A-26,False,Douglas
801,801,North American B-25D bomber,False,North
802,802,Boeing 247D,False,Boeing
803,803,Sikorsky S-43 (flying boat),False,Sikorsky
804,804,Douglas DC-2-243,False,Douglas
805,805,Douglas DC-3,False,Douglas
806,806,Douglas C-47A,False,Douglas
807,807,Douglas C-47B-DK,False,Douglas
808,808,Douglas C-47B-5-DK,False,Douglas
809,809,Curtiss C-46D,False,Curtiss
810,810,Lockheed 18 Lodestar,False,Lockheed
811,811,Consolidated LB-40-A Liberator,False,Consolidated
812,812,Short Stirling IV,False,Short
813,813,Consolidated LB-30-A Liberator,False,Consolidated
814,814,Curtiss-Wright C-46F-CU,False,Curtiss-Wright
815,815,Douglas C-47,False,Douglas
816,816,Douglas C-47B,False,Douglas
817,817,Douglas C-47B,False,Douglas
818,818,Faucett F-19,False,Faucett
819,819,Douglas C-47 Skytrain (DC-3),False,Douglas
820,820,Curtiss-Wright C-46A-CK,False,Curtiss-Wright
821,821,Douglas C-47A-DK,False,Douglas
822,822,Douglas C-54G,False,Douglas
823,823,Budd RB-1 Conestoga,False,Budd
824,824,Martin PBM-3S  / Martin PBM-5,False,Martin
825,825,Douglas C-47A-DL,False,Douglas
826,826,Boeing B-17G,False,Boeing
827,827,Douglas C-54,False,Douglas
828,828,Short Stirling,False,Short
829,829,Douglas C-48,False,Douglas
830,830,Douglas C-47 Dakota-DK,False,Douglas
831,831,Consolidated LB-30A Liberator,False,Consolidated
832,832,Consolidated LB-30A Liberator,False,Consolidated
833,833,Five Grumman TBM Avengers,False,Five
834,834,Martin PBM Mariner,False,Martin
835,835,Douglas C-47,False,Douglas
836,836,Douglas C-47B,False,Douglas
837,837,Lockheed 18 Lodestar,False,Lockheed
838,838,Douglas DC-3,False,Douglas
839,839,Douglas DC-3,False,Douglas
840,840,Douglas DC-3,False,Douglas
841,841,Douglas C-47,False,Douglas
842,842,Lisunov Li-2,False,Lisunov
843,843,Douglas C-47 Dakota,False,Douglas
844,844,Douglas DC-3-201E,False,Douglas
845,845,Douglas DC-3 Dakota,False,Douglas
846,846,Douglas C-47B,False,Douglas
847,847,Douglas DC-3-194H,False,Douglas
848,848,Douglas C-47,False,Douglas
849,849,Consolidated 32-2 Liberator II,False,Consolidated
850,850,Douglas DC-3-227B,False,Douglas
851,851,Junkers JU-52/3m,False,Junkers
852,852,Douglas DC-3 (C-47DL),False,Douglas
853,853,,,
854,854,,,
855,855,Douglas C-47B,False,Douglas
856,856,Avro 691 Lancastrian 1,False,Avro
857,857,de Hvilland 89A Dragon Rapide,False,de
858,858,Vickers Wellington bomber,False,Vickers
859,859,,,
860,860,Lockheed 14 Super Electra,False,Lockheed
861,861,Douglas C-47A,False,Douglas
862,862,PBY4-2 Privateer / PB4Y-2 Privateer,False,PBY4-2
863,863,Douglas DC-3,False,Douglas
864,864,Junkers JU-52/3m,False,Junkers
865,865,Douglas C-54-DO (DC-4),False,Douglas
866,866,Douglas C-54D-DC (DC-4),False,Douglas
867,867,Douglas C-47 Dakota,False,Douglas
868,868,Douglas C-47B,False,Douglas
869,869,Junkers Ju-52/3m,False,Junkers
870,870,Boeing B17G,False,Boeing
871,871,Lockheed L-049 Constellation,False,Lockheed
872,872,Curtiss C-46,False,Curtiss
873,873,Curtiss C-46D-10-CU,False,Curtiss
874,874,Douglas C-47,False,Douglas
875,875,Boeing B-17G / Boeing B-17G,False,Boeing
876,876,Douglas C-47 Dakota,False,Douglas
877,877,Fairchild Pilgrim 100A,False,Fairchild
878,878,Douglas C-47A-10-DK,False,Douglas
879,879,Lockheed 18-56 Lodestar,False,Lockheed
880,880,Douglas C-47A,False,Douglas
881,881,Avro 691 Lancastrian 1,False,Avro
882,882,Douglas C-47-DL,False,Douglas
883,883,Avro Anson,False,Avro
884,884,Supermarine Stranraer (flying boat),False,Supermarine
885,885,Douglas DC-3 (C-53D-DO),False,Douglas
886,886,Douglas DC-3,False,Douglas
887,887,Douglas DC-3 (C-47-A5-DL),False,Douglas
888,888,Avro 685 York I,False,Avro
889,889,Douglas C-47A,False,Douglas
890,890,Douglas C-47A Dakota,False,Douglas
891,891,Douglas C-47-DL,False,Douglas
892,892,Douglas DC-4-1009,False,Douglas
893,893,Avro Lancaster,False,Avro
894,894,Curtiss Wright C-46,False,Curtiss
895,895,Douglas C-47B-25-DK,False,Douglas
896,896,de Havilland 89A Dragon Rapide,False,de
897,897,Douglas DC-3A-228D,False,Douglas
898,898,Douglas C-54E-5-DO,False,Douglas
899,899,Avro 685 York 1,False,Avro
900,900,Fairey Firefly MK1,False,Fairey
901,901,Douglas DC-4,False,Douglas
902,902,Junkers Ju-52/3m,False,Junkers
903,903,Douglas DC-3,False,Douglas
904,904,Douglas C-47B,False,Douglas
905,905,Junkers JU-52/3m,False,Junkers
906,906,AAC-1 Toucan,False,AAC-1
907,907,Douglas C-47,False,Douglas
908,908,Douglas DC-3 (C-53D-DO),False,Douglas
909,909,Douglas C-53D-DO (DC-3),False,Douglas
910,910,Douglas DC-3,False,Douglas
911,911,Douglas C-47A-90 DL (DC-3),False,Douglas
912,912,Douglas C-47,False,Douglas
913,913,Douglas DC-3 (C-47A-90-DL),False,Douglas
914,914,Vickers 620 Viking 1,False,Vickers
915,915,Lisunov Li-2,False,Lisunov
916,916,Curtiss-Wright C-46F-CU,False,Curtiss-Wright
917,917,Curtiss-Wright R5C-1,False,Curtiss-Wright
918,918,Douglas DC-3 (C-47-B-1-DK),False,Douglas
919,919,Douglas C-47A,False,Douglas
920,920,Avro  685 York I,False,Avro
921,921,Douglas DC-3 ( C-53D-DO),False,Douglas
922,922,Curtiss C-47,False,Curtiss
923,923,Douglas DC-3,False,Douglas
924,924,Douglas C-47,False,Douglas
925,925,Douglas C-47A,False,Douglas
926,926,Lockheed 049 Consellation,False,Lockheed
927,927,Douglas DC-3 (C-50A-DO),False,Douglas
928,928,Sikorsky S-43B (flying boat),False,Sikorsky
929,929,Curtis C-46,False,Curtis
930,930,Douglas DC-3,False,Douglas
931,931,Douglas C-47A-1-DK,False,Douglas
932,932,Douglas DC-4 (C-54A-DO),False,Douglas
933,933,Douglas DC-3,False,Douglas
934,934,Lockheed C-60 Lodestar,False,Lockheed
935,935,Douglas DC-3 ( C-47-DO),False,Douglas
936,936,Douglas C-47 / Douglas DC-3,False,Douglas
937,937,Douglas DC-3,False,Douglas
938,938,Douglas C-47A,False,Douglas
939,939,Douglas C- C47A-30DK,False,Douglas
940,940,Curtiss C-46,False,Curtiss
941,941,Douglas DC-3C,False,Douglas
942,942,Douglas DC-3,False,Douglas
943,943,Douglas C-54B-15-DO,False,Douglas
944,944,Curtiss C-46E,False,Curtiss
945,945,Douglas DC-4,False,Douglas
946,946,Savoia-Marchetti SM-95,False,Savoia-Marchetti
947,947,Douglas C-47,False,Douglas
948,948,Douglas C-47B,False,Douglas
949,949,Doublas C-47,False,Doublas
950,950,Douglas C-47B,False,Douglas
951,951,Douglas C-47-DL,False,Douglas
952,952,Douglas DC-3 (C-47A-90-DL),False,Douglas
953,953,Lockheed 18 Lodestar,False,Lockheed
954,954,Avro York C1,False,Avro
955,955,Douglas C-47A,False,Douglas
956,956,Avro 685 York I,False,Avro
957,957,Douglas DC-3 (C-47DL) /Vultee BT-13,False,Douglas
958,958,Lockheed 18 Loadstar,False,Lockheed
959,959,Lockheed 18 Loadstar,False,Lockheed
960,960,Lockheed L-049 Constellation,False,Lockheed
961,961,Douglas DC-47,False,Douglas
962,962,Douglas C-54B,False,Douglas
963,963,Douglas C-54D-DC (DC-4),False,Douglas
964,964,Douglas DC-3,False,Douglas
965,965,Douglas C-54B-15-DO,False,Douglas
966,966,Junkers Ju-52,False,Junkers
967,967,Avro 691 Lancastrian,False,Avro
968,968,Douglas DC-4 (C-54-DO),False,Douglas
969,969,Lockheed 049-46-21 Constellation,False,Lockheed
970,970,Li-2,False,Li-2
971,971,Junkers JU-52/3m,False,Junkers
972,972,Douglas DC-3,False,Douglas
973,973,Junkers Ju-52/3m,False,Junkers
974,974,Avro 685 York,False,Avro
975,975,Avro 685 York I,False,Avro
976,976,Douglas C-47,False,Douglas
977,977,Avro 691 Lancastrian 3,False,Avro
978,978,Consolidated PBY-5A Catalina,False,Consolidated
979,979,Douglas DC-3C,False,Douglas
980,980,Douglas DC-3F,False,Douglas
981,981,Lisunov Li-2,False,Lisunov
982,982,Curtiss C-46E,False,Curtiss
983,983,Short Sandringham 5 (flying boat),False,Short
984,984,Short Sandringham (flying boat),False,Short
985,985,Douglas DC-4,False,Douglas
986,986,Boeing 314A,False,Boeing
987,987,Bristol 170 Freighter I,False,Bristol
988,988,Douglas DC-3,False,Douglas
989,989,Douglas DC-6,False,Douglas
990,990,Douglas DC-4-1009,False,Douglas
991,991,Douglas DC-4A,False,Douglas
992,992,Douglas C-47B,False,Douglas
993,993,Douglas DC-3,False,Douglas
994,994,Douglas DC-6,False,Douglas
995,995,Junkers Ju-52/3m,False,Junkers
996,996,Lockheed L-049-46-26 Constellation,False,Lockheed
997,997,Bristol 170 Freighter XI,False,Bristol
998,998,Lisunov Li-2,False,Lisunov
999,999,Douglas DC-3,False,Douglas
1000,1000,Douglas DC-3C,False,Douglas
1001,1001,Lisunov LI-2,False,Lisunov
1002,1002,Douglas C-47B,False,Douglas
1003,1003,Douglas C-54A,False,Douglas
1004,1004,Douglas C-54D-DC (DC-4),False,Douglas
1005,1005,Douglas C-47-DK,False,Douglas
1006,1006,Ilyushin IL-12,False,Ilyushin
1007,1007,Short  S-29 Stirling V,False,Short
1008,1008,Douglas DC-3 (C-47),False,Douglas
1009,1009,Douglas DC-2-172,False,Douglas
1010,1010,Douglas DC-3D,False,Douglas
1011,1011,Vickers 610 Viking 1B,False,Vickers
1012,1012,Douglas DC-3,False,Douglas
1013,1013,Douglas DC-3,False,Douglas
1014,1014,Douglas DC-3,False,Douglas
1015,1015,Douglas DC-3-201F,False,Douglas
1016,1016,Curtiss C-46,False,Curtiss
1017,1017,Douglas DC-3 (C-47B-DK),False,Douglas
1018,1018,Avro 688 Tudor I,False,Avro
1019,1019,Lockheed L-649 Constellation,False,Lockheed
1020,1020,Douglas DC-3,False,Douglas
1021,1021,Douglas DC-3,False,Douglas
1022,1022,Douglas C-47-DL,False,Douglas
1023,1023,Latecoere 631 (flying boat),False,Latecoere
1024,1024,Douglas DC-3,False,Douglas
1025,1025,Douglas C-47A,False,Douglas
1026,1026,Douglas C-47,False,Douglas
1027,1027,Junkers Ju-52/3m,False,Junkers
1028,1028,Douglas DC-3,False,Douglas
1029,1029,Avro Anson,False,Avro
1030,1030,Douglas DC-4,False,Douglas
1031,1031,Douglas DC-4 (C-54G-1-DO),False,Douglas
1032,1032,Douglas DC-3,False,Douglas
1033,1033,Douglas DC-3 (C47-DL),False,Douglas
1034,1034,Vickers 604 Viking 1B,False,Vickers
1035,1035,Vickers Viking 1B & Soviet YAK-3 fighter,False,Vickers
1036,1036,Douglas DC-4,False,Douglas
1037,1037,Lockheed L-049-46 Constellation,False,Lockheed
1038,1038,Lockheed Hudson IIIA,False,Lockheed
1039,1039,Lisnov Li-2,False,Lisnov
1040,1040,de Havilland Dove 1,False,de
1041,1041,Douglas DC-4-1009,False,Douglas
1042,1042,Douglas DC-3-455,False,Douglas
1043,1043,Curtiss C-46E,False,Curtiss
1044,1044,Douglas C-47A,False,Douglas
1045,1045,Douglas C-47,False,Douglas
1046,1046,Handley Page Halifax C-8,False,Handley
1047,1047,de Havilland DH-89A Dragon Rapide,False,de
1048,1048,Douglas DC-6,False,Douglas
1049,1049,PBY Catalina,False,PBY
1050,1050,Douglas DC-3,False,Douglas
1051,1051,Fiat G.212CP,False,Fiat
1052,1052,Douglas DC-6 / RAF York,False,Douglas
1053,1053,Douglas DC-3,False,Douglas
1054,1054,Douglas C-47A,False,Douglas
1055,1055,Consolidated OA-10 Catalina,False,Consolidated
1056,1056,Douglas DC-3,False,Douglas
1057,1057,Short Sandringham 2 (flying boat),False,Short
1058,1058,Curtiss C-46D-20-CU,False,Curtiss
1059,1059,Avro 691 Lancastrian (flying boat),False,Avro
1060,1060,Latecoere 631 (flying boat),False,Latecoere
1061,1061,Douglas C-47B,False,Douglas
1062,1062,Douglas C-47A,False,Douglas
1063,1063,Martin 202,False,Martin
1064,1064,Douglas DC-3 (Douglas C-47A-10-DK),False,Douglas
1065,1065,Douglas DC-3,False,Douglas
1066,1066,Lisunov LI-2,False,Lisunov
1067,1067,Short Sandringham 6 (flying boat),False,Short
1068,1068,Ilyushin Il12,False,Ilyushin
1069,1069,Lockheed 049-46-25 Constellation,False,Lockheed
1070,1070,Lockheed 10A Electra,False,Lockheed
1071,1071,Lisunov Li-2,False,Lisunov
1072,1072,Douglas C-54A,False,Douglas
1073,1073,Boeing B-29A Superfortress,False,Boeing
1074,1074,Douglas DC-3,False,Douglas
1075,1075,Douglas DC-3,False,Douglas
1076,1076,de Havilland DH-89A Dragon Rapide,False,de
1077,1077,Lisunov Li-2,False,Lisunov
1078,1078,Douglas DC-3,False,Douglas
1079,1079,Curtiss C-46,False,Curtiss
1080,1080,Douglas C-47,False,Douglas
1081,1081,Douglas DC-3,False,Douglas
1082,1082,Douglas C-47,False,Douglas
1083,1083,Douglas DC-3,False,Douglas
1084,1084,Douglas C-54B-5-DO,False,Douglas
1085,1085,Douglas DC-3 (C-47-DL),False,Douglas
1086,1086,Douglas DC-3DST,False,Douglas
1087,1087,Douglas DC-3,False,Douglas
1088,1088,Douglas DC-3 (C-47A-DL),False,Douglas
1089,1089,Avro 685 York 1,False,Avro
1090,1090,Douglas C-47A,False,Douglas
1091,1091,Lockheed 18 Lodestar,False,Lockheed
1092,1092,Douglas C-54 Skymaster,False,Douglas
1093,1093,Douglas DC-3,False,Douglas
1094,1094,Avro 688 Tudor 4B,False,Avro
1095,1095,Boeing B-29A Superfortress,False,Boeing
1096,1096,Douglas DC-3C,False,Douglas
1097,1097,Lockheed L-749 / Cessna 140,False,Lockheed
1098,1098,Avro Anson,False,Avro
1099,1099,Douglas C-54A-1-DO Skymaster,False,Douglas
1100,1100,Consolidated PBY-5A Catalina,False,Consolidated
1101,1101,Vickers 628 Viking 1B,False,Vickers
1102,1102,Douglas DC-3,False,Douglas
1103,1103,Douglas DC-3 / Avro Anson,False,Douglas
1104,1104,Douglas C-47,False,Douglas
1105,1105,Douglas DC-3,False,Douglas
1106,1106,Lockheed 18 Lodestar,False,Lockheed
1107,1107,Avro 685 York I,False,Avro
1108,1108,Lockheed 18 Lodestar,False,Lockheed
1109,1109,Lisunov Li-2,False,Lisunov
1110,1110,FIAT G-212CP,False,FIAT
1111,1111,Bristol 170 Freighter 31 Mark II,False,Bristol
1112,1112,Douglas DC-3,False,Douglas
1113,1113,Ilyushin IL-12,False,Ilyushin
1114,1114,Douglas DC-3,False,Douglas
1115,1115,Douglas C-47B,False,Douglas
1116,1116,Curtiss C-46D-5-CU,False,Curtiss
1117,1117,Lockheed 749-79-33 Constellation,False,Lockheed
1118,1118,Douglas C-47A-20-DL,False,Douglas
1119,1119,Curtiss C-46E-1-CS,False,Curtiss
1120,1120,Lockheed L-749-79-33 Constellation,False,Lockheed
1121,1121,Hawker Hunter,False,Hawker
1122,1122,Curtiss C-46F-1-CU,False,Curtiss
1123,1123,Ilyushin IL-12,False,Ilyushin
1124,1124,Douglas DC-3 -201D/ F-6-F- 5 Hellcat,False,Douglas
1125,1125,Curtiss C-46D-10-CU,False,Curtiss
1126,1126,Douglas DC-3,False,Douglas
1127,1127,Bristol 170 Freighter 21,False,Bristol
1128,1128,Douglas C-47B,False,Douglas
1129,1129,Douglas C-47,False,Douglas
1130,1130,Douglas DC-3 (C-54A-DO),False,Douglas
1131,1131,Douglas DC-3,False,Douglas
